"B01003_001E","B01003_001M","GEO_ID","NAME"
"Estimate!!Total","Margin of Error!!Total","id","Geographic Area Name"
"6946","925","1400000US48423001404","Census Tract 14.04, Smith County, Texas"
"5710","761","1400000US48423001500","Census Tract 15, Smith County, Texas"
"8630","956","1400000US48423001601","Census Tract 16.01, Smith County, Texas"
"4152","499","1400000US48423001602","Census Tract 16.02, Smith County, Texas"
"6724","894","1400000US48423001604","Census Tract 16.04, Smith County, Texas"
"9264","1132","1400000US48423001700","Census Tract 17, Smith County, Texas"
"7269","908","1400000US48423001801","Census Tract 18.01, Smith County, Texas"
"8746","920","1400000US48423001802","Census Tract 18.02, Smith County, Texas"
"4445","497","1400000US48423001803","Census Tract 18.03, Smith County, Texas"
"6164","573","1400000US48423001901","Census Tract 19.01, Smith County, Texas"
"9465","1090","1400000US48423001905","Census Tract 19.05, Smith County, Texas"
"5467","468","1400000US48423001906","Census Tract 19.06, Smith County, Texas"
"6239","818","1400000US48423001907","Census Tract 19.07, Smith County, Texas"
"11351","867","1400000US48423001908","Census Tract 19.08, Smith County, Texas"
"4327","481","1400000US48423002003","Census Tract 20.03, Smith County, Texas"
"2766","306","1400000US48423002004","Census Tract 20.04, Smith County, Texas"
"3946","361","1400000US48423002006","Census Tract 20.06, Smith County, Texas"
"8647","844","1400000US48423002007","Census Tract 20.07, Smith County, Texas"
"7200","776","1400000US48423002008","Census Tract 20.08, Smith County, Texas"
"8162","415","1400000US48423002009","Census Tract 20.09, Smith County, Texas"
"4255","407","1400000US48423002101","Census Tract 21.01, Smith County, Texas"
"5435","421","1400000US48423002102","Census Tract 21.02, Smith County, Texas"
"6243","637","1400000US48423002200","Census Tract 22, Smith County, Texas"
"0","14","1400000US48423980000","Census Tract 9800, Smith County, Texas"
"7275","288","1400000US48425000100","Census Tract 1, Somervell County, Texas"
"1585","288","1400000US48425000200","Census Tract 2, Somervell County, Texas"
"1112","210","1400000US48427950101","Census Tract 9501.01, Starr County, Texas"
"5590","837","1400000US48427950104","Census Tract 9501.04, Starr County, Texas"
"4181","485","1400000US48427950105","Census Tract 9501.05, Starr County, Texas"
"3199","464","1400000US48427950106","Census Tract 9501.06, Starr County, Texas"
"3254","560","1400000US48427950107","Census Tract 9501.07, Starr County, Texas"
"3723","854","1400000US48427950108","Census Tract 9501.08, Starr County, Texas"
"2471","392","1400000US48427950202","Census Tract 9502.02, Starr County, Texas"
"4520","646","1400000US48427950203","Census Tract 9502.03, Starr County, Texas"
"5454","535","1400000US48427950204","Census Tract 9502.04, Starr County, Texas"
"5274","728","1400000US48427950401","Census Tract 9504.01, Starr County, Texas"
"5251","675","1400000US48427950402","Census Tract 9504.02, Starr County, Texas"
"4910","791","1400000US48427950500","Census Tract 9505, Starr County, Texas"
"7785","988","1400000US48427950600","Census Tract 9506, Starr County, Texas"
"3807","614","1400000US48427950701","Census Tract 9507.01, Starr County, Texas"
"3547","514","1400000US48427950702","Census Tract 9507.02, Starr County, Texas"
"4298","203","1400000US48429950200","Census Tract 9502, Stephens County, Texas"
"1700","202","1400000US48429950300","Census Tract 9503, Stephens County, Texas"
"3366","184","1400000US48429950500","Census Tract 9505, Stephens County, Texas"
"1231","140","1400000US48431950100","Census Tract 9501, Sterling County, Texas"
"1476","102","1400000US48433950300","Census Tract 9503, Stonewall County, Texas"
"3824","*****","1400000US48435950300","Census Tract 9503, Sutton County, Texas"
"1960","264","1400000US48437950200","Census Tract 9502, Swisher County, Texas"
"4192","222","1400000US48437950300","Census Tract 9503, Swisher County, Texas"
"1280","147","1400000US48437950400","Census Tract 9504, Swisher County, Texas"
"6073","505","1400000US48439100101","Census Tract 1001.01, Tarrant County, Texas"
"4344","431","1400000US48439100102","Census Tract 1001.02, Tarrant County, Texas"
"4948","720","1400000US48439100201","Census Tract 1002.01, Tarrant County, Texas"
"5615","611","1400000US48439100202","Census Tract 1002.02, Tarrant County, Texas"
"5750","541","1400000US48439100300","Census Tract 1003, Tarrant County, Texas"
"5926","786","1400000US48439100400","Census Tract 1004, Tarrant County, Texas"
"11356","692","1400000US48439100501","Census Tract 1005.01, Tarrant County, Texas"
"7234","1007","1400000US48439100502","Census Tract 1005.02, Tarrant County, Texas"
"2430","355","1400000US48439100601","Census Tract 1006.01, Tarrant County, Texas"
"3752","376","1400000US48439100602","Census Tract 1006.02, Tarrant County, Texas"
"5291","550","1400000US48439100700","Census Tract 1007, Tarrant County, Texas"
"6475","705","1400000US48439100800","Census Tract 1008, Tarrant County, Texas"
"2126","298","1400000US48439100900","Census Tract 1009, Tarrant County, Texas"
"2090","272","1400000US48439101201","Census Tract 1012.01, Tarrant County, Texas"
"5449","475","1400000US48439101202","Census Tract 1012.02, Tarrant County, Texas"
"5011","495","1400000US48439101301","Census Tract 1013.01, Tarrant County, Texas"
"3438","522","1400000US48439101302","Census Tract 1013.02, Tarrant County, Texas"
"5485","587","1400000US48439101401","Census Tract 1014.01, Tarrant County, Texas"
"3746","448","1400000US48439101402","Census Tract 1014.02, Tarrant County, Texas"
"5790","786","1400000US48439101403","Census Tract 1014.03, Tarrant County, Texas"
"4120","473","1400000US48439101500","Census Tract 1015, Tarrant County, Texas"
"2525","381","1400000US48439101700","Census Tract 1017, Tarrant County, Texas"
"3124","312","1400000US48439102000","Census Tract 1020, Tarrant County, Texas"
"5840","586","1400000US48439102100","Census Tract 1021, Tarrant County, Texas"
"3482","467","1400000US48439102201","Census Tract 1022.01, Tarrant County, Texas"
"2811","265","1400000US48439102202","Census Tract 1022.02, Tarrant County, Texas"
"3544","370","1400000US48439102301","Census Tract 1023.01, Tarrant County, Texas"
"5601","772","1400000US48439102302","Census Tract 1023.02, Tarrant County, Texas"
"4496","440","1400000US48439102401","Census Tract 1024.01, Tarrant County, Texas"
"4625","268","1400000US48439102402","Census Tract 1024.02, Tarrant County, Texas"
"3518","477","1400000US48439102500","Census Tract 1025, Tarrant County, Texas"
"4024","547","1400000US48439102601","Census Tract 1026.01, Tarrant County, Texas"
"3953","317","1400000US48439102602","Census Tract 1026.02, Tarrant County, Texas"
"3390","285","1400000US48439102700","Census Tract 1027, Tarrant County, Texas"
"1465","84","1400000US48439102800","Census Tract 1028, Tarrant County, Texas"
"5695","641","1400000US48439103500","Census Tract 1035, Tarrant County, Texas"
"2764","333","1400000US48439103601","Census Tract 1036.01, Tarrant County, Texas"
"2629","305","1400000US48439103602","Census Tract 1036.02, Tarrant County, Texas"
"4138","688","1400000US48439103701","Census Tract 1037.01, Tarrant County, Texas"
"2948","318","1400000US48439103702","Census Tract 1037.02, Tarrant County, Texas"
"3305","569","1400000US48439103800","Census Tract 1038, Tarrant County, Texas"
"3401","265","1400000US48439104100","Census Tract 1041, Tarrant County, Texas"
"6468","572","1400000US48439104201","Census Tract 1042.01, Tarrant County, Texas"
"3218","368","1400000US48439104202","Census Tract 1042.02, Tarrant County, Texas"
"6322","874","1400000US48439104300","Census Tract 1043, Tarrant County, Texas"
"5461","673","1400000US48439104400","Census Tract 1044, Tarrant County, Texas"
"2801","296","1400000US48439104502","Census Tract 1045.02, Tarrant County, Texas"
"2812","314","1400000US48439104503","Census Tract 1045.03, Tarrant County, Texas"
"2983","403","1400000US48439104504","Census Tract 1045.04, Tarrant County, Texas"
"4804","535","1400000US48439104505","Census Tract 1045.05, Tarrant County, Texas"
"4744","458","1400000US48439104601","Census Tract 1046.01, Tarrant County, Texas"
"5360","683","1400000US48439104602","Census Tract 1046.02, Tarrant County, Texas"
"4214","469","1400000US48439104603","Census Tract 1046.03, Tarrant County, Texas"
"3228","353","1400000US48439104604","Census Tract 1046.04, Tarrant County, Texas"
"5120","646","1400000US48439104605","Census Tract 1046.05, Tarrant County, Texas"
"4481","425","1400000US48439104701","Census Tract 1047.01, Tarrant County, Texas"
"3435","313","1400000US48439104702","Census Tract 1047.02, Tarrant County, Texas"
"6202","727","1400000US48439104802","Census Tract 1048.02, Tarrant County, Texas"
"6871","562","1400000US48439104803","Census Tract 1048.03, Tarrant County, Texas"
"2758","355","1400000US48439104804","Census Tract 1048.04, Tarrant County, Texas"
"3013","273","1400000US48439104900","Census Tract 1049, Tarrant County, Texas"
"5883","718","1400000US48439105001","Census Tract 1050.01, Tarrant County, Texas"
"2350","579","1400000US48439105006","Census Tract 1050.06, Tarrant County, Texas"
"5407","516","1400000US48439105007","Census Tract 1050.07, Tarrant County, Texas"
"8779","553","1400000US48439105008","Census Tract 1050.08, Tarrant County, Texas"
"5660","997","1400000US48439105201","Census Tract 1052.01, Tarrant County, Texas"
"2750","406","1400000US48439105203","Census Tract 1052.03, Tarrant County, Texas"
"2826","374","1400000US48439105204","Census Tract 1052.04, Tarrant County, Texas"
"5310","801","1400000US48439105205","Census Tract 1052.05, Tarrant County, Texas"
"6467","514","1400000US48439105403","Census Tract 1054.03, Tarrant County, Texas"
"4128","193","1400000US48439105404","Census Tract 1054.04, Tarrant County, Texas"
"3378","371","1400000US48439105405","Census Tract 1054.05, Tarrant County, Texas"
"4987","459","1400000US48439105406","Census Tract 1054.06, Tarrant County, Texas"
"6148","627","1400000US48439105502","Census Tract 1055.02, Tarrant County, Texas"
"6152","516","1400000US48439105503","Census Tract 1055.03, Tarrant County, Texas"
"5647","558","1400000US48439105505","Census Tract 1055.05, Tarrant County, Texas"
"6932","358","1400000US48439105507","Census Tract 1055.07, Tarrant County, Texas"
"7611","588","1400000US48439105508","Census Tract 1055.08, Tarrant County, Texas"
"8041","674","1400000US48439105510","Census Tract 1055.10, Tarrant County, Texas"
"6155","630","1400000US48439105511","Census Tract 1055.11, Tarrant County, Texas"
"4727","327","1400000US48439105512","Census Tract 1055.12, Tarrant County, Texas"
"2902","351","1400000US48439105513","Census Tract 1055.13, Tarrant County, Texas"
"2662","309","1400000US48439105514","Census Tract 1055.14, Tarrant County, Texas"
"5779","472","1400000US48439105600","Census Tract 1056, Tarrant County, Texas"
"4291","391","1400000US48439105701","Census Tract 1057.01, Tarrant County, Texas"
"4034","465","1400000US48439105703","Census Tract 1057.03, Tarrant County, Texas"
"8388","818","1400000US48439105704","Census Tract 1057.04, Tarrant County, Texas"
"4571","435","1400000US48439105800","Census Tract 1058, Tarrant County, Texas"
"3875","416","1400000US48439105901","Census Tract 1059.01, Tarrant County, Texas"
"6549","885","1400000US48439105902","Census Tract 1059.02, Tarrant County, Texas"
"8910","836","1400000US48439106001","Census Tract 1060.01, Tarrant County, Texas"
"3648","521","1400000US48439106002","Census Tract 1060.02, Tarrant County, Texas"
"7084","517","1400000US48439106004","Census Tract 1060.04, Tarrant County, Texas"
"1904","353","1400000US48439106101","Census Tract 1061.01, Tarrant County, Texas"
"4331","639","1400000US48439106102","Census Tract 1061.02, Tarrant County, Texas"
"4007","484","1400000US48439106201","Census Tract 1062.01, Tarrant County, Texas"
"5329","642","1400000US48439106202","Census Tract 1062.02, Tarrant County, Texas"
"3580","524","1400000US48439106300","Census Tract 1063, Tarrant County, Texas"
"3399","373","1400000US48439106400","Census Tract 1064, Tarrant County, Texas"
"3033","205","1400000US48439106502","Census Tract 1065.02, Tarrant County, Texas"
"5167","609","1400000US48439106503","Census Tract 1065.03, Tarrant County, Texas"
"2114","150","1400000US48439106507","Census Tract 1065.07, Tarrant County, Texas"
"5576","478","1400000US48439106509","Census Tract 1065.09, Tarrant County, Texas"
"8987","596","1400000US48439106510","Census Tract 1065.10, Tarrant County, Texas"
"9178","1246","1400000US48439106511","Census Tract 1065.11, Tarrant County, Texas"
"4538","583","1400000US48439106512","Census Tract 1065.12, Tarrant County, Texas"
"3256","505","1400000US48439106513","Census Tract 1065.13, Tarrant County, Texas"
"5453","688","1400000US48439106514","Census Tract 1065.14, Tarrant County, Texas"
"4132","433","1400000US48439106515","Census Tract 1065.15, Tarrant County, Texas"
"5293","858","1400000US48439106516","Census Tract 1065.16, Tarrant County, Texas"
"9193","804","1400000US48439106517","Census Tract 1065.17, Tarrant County, Texas"
"5813","444","1400000US48439106518","Census Tract 1065.18, Tarrant County, Texas"
"2400","293","1400000US48439106600","Census Tract 1066, Tarrant County, Texas"
"2187","185","1400000US48439106700","Census Tract 1067, Tarrant County, Texas"
"6885","591","1400000US48439110101","Census Tract 1101.01, Tarrant County, Texas"
"3728","420","1400000US48439110102","Census Tract 1101.02, Tarrant County, Texas"
"4272","466","1400000US48439110202","Census Tract 1102.02, Tarrant County, Texas"
"9042","667","1400000US48439110203","Census Tract 1102.03, Tarrant County, Texas"
"7032","493","1400000US48439110204","Census Tract 1102.04, Tarrant County, Texas"
"4092","473","1400000US48439110301","Census Tract 1103.01, Tarrant County, Texas"
